obs,sim,site,species,var,dataset
55.55555556,55.2747037,25,spruce,N,Old0
22.22222222,22.19140316,25,spruce,N,Old0
11.11111111,11.11111081,25,spruce,N,Old0
366.6666667,465.4598969,25,spruce,N,Old0
255.5555556,265.2121446,25,spruce,N,Old0
177.7777778,219.8108662,25,spruce,N,Old0
66.66666667,121.2069601,25,spruce,N,Old0
55.55555556,55.2747037,25,spruce,N,Old0
11.11111111,11.11111081,25,spruce,N,Old0
266.6666667,424.8126813,25,spruce,N,Old0
200,242.0519642,25,spruce,N,Old0
155.5555556,200.6154431,25,spruce,N,Old0
55.55555556,110.6223202,25,spruce,N,Old0
55.55555556,50.44772976,25,spruce,N,Old0
18.75,17.66810674,26,spruce,N,Old0
156.25,152.208429,26,spruce,N,Old0
306.25,301.2318124,26,spruce,N,Old0
218.75,216.0120556,26,spruce,N,Old0
112.5,111.4842355,26,spruce,N,Old0
18.75,18.70972392,26,spruce,N,Old0
6.25,6.249999825,26,spruce,N,Old0
12.5,17.66810674,26,spruce,N,Old0
62.5,152.208429,26,spruce,N,Old0
250,301.2318124,26,spruce,N,Old0
212.5,216.0120556,26,spruce,N,Old0
100,111.4842355,26,spruce,N,Old0
37.5,143.212911,26,spruce,N,Old0
193.75,283.4290127,26,spruce,N,Old0
187.5,203.2457434,26,spruce,N,Old0
87.5,104.8955173,26,spruce,N,Old0
81.25,78.05625426,27,spruce,N,Old0
131.25,127.5291958,27,spruce,N,Old0
156.25,152.0942606,27,spruce,N,Old0
125,123.6667532,27,spruce,N,Old0
106.25,105.587092,27,spruce,N,Old0
56.25,55.97319545,27,spruce,N,Old0
12.5,12.4623933,27,spruce,N,Old0
25,24.91109781,27,spruce,N,Old0
50,78.05625426,27,spruce,N,Old0
100,127.5291958,27,spruce,N,Old0
143.75,152.0942606,27,spruce,N,Old0
112.5,123.6667532,27,spruce,N,Old0
106.25,105.587092,27,spruce,N,Old0
56.25,55.97319545,27,spruce,N,Old0
12.5,12.4623933,27,spruce,N,Old0
25,24.91109781,27,spruce,N,Old0
37.5,78.05625426,27,spruce,N,Old0
75,116.392454,27,spruce,N,Old0
112.5,138.8123254,27,spruce,N,Old0
93.75,112.8673069,27,spruce,N,Old0
106.25,96.36648825,27,spruce,N,Old0
50,51.08522432,27,spruce,N,Old0
12.5,11.37408991,27,spruce,N,Old0
25,22.73568642,27,spruce,N,Old0
